BRA0028567,Hydro,,,
BRA0029712,Hydro,,,
BRA0030526,Hydro,,,
BRA0029727,Hydro,,,
BRA0028171,Hydro,,,
BRA0030761,Biomass,,,
BRA0002704,Hydro,,,
BRA0028806,Hydro,,,
BRA0029202,Biomass,,,
BRA0029710,Hydro,,,
BRA0002707,Hydro,,,
BRA0028457,Oil,,,
BRA0002754,Hydro,,,
BRA0029604,Oil,,,
BRA0030684,Oil,,,
BRA0033184,Oil,,,
BRA0033477,Oil,,,
BRA0032881,Oil,,,
BRA0029632,Biomass,,,
BRA0029507,Coal,,,
BRA0031083,Gas,,,
BRA0030099,Biomass,,,
BRA0030789,Wind,,,
WKS0069784,Solar,,,
BRA0002796,Hydro,,,
BRA0030753,Wind,,,
BRA0029276,Oil,,,
BRA0030064,Hydro,,,
BRA0029648,Hydro,,,
BRA0030544,Wind,,,
BRA0030977,Solar,,,
BRA0002812,Oil,,,
BRA0002814,Oil,,,
BRA0030677,Biomass,,,
BRA0002821,Hydro,,,
BRA0034373,Oil,,,
BRA0028096,Biomass,,,
BRA0030060,Solar,,,
BRA0028858,Wind,,,
BRA0030373,Wind,,,
BRA0028857,Wind,,,
BRA0030980,Oil,,,
BRA0032975,Oil,,,
BRA0030176,Oil,,,
BRA0030175,Oil,,,
BRA0002829,Oil,,,
BRA0030731,Wind,,,
BRA0028820,Hydro,,,
BRA0030557,Hydro,,,
BRA0031553,Oil,,,
BRA0030868,Oil,,,
BRA0028033,Gas,,,
BRA0028326,Gas,,,
BRA0028884,Biomass,,,
BRA0028358,Gas,,,
BRA0029562,Oil,,,
BRA0028897,Oil,,,
BRA0029641,Oil,,,
BRA0028031,Gas,,,
BRA0031436,Waste,,,
BRA0030898,Wind,,,
BRA0028961,Biomass,,,
BRA0031666,Wind,,,
BRA0033479,Wind,,,
BRA0030055,Biomass,,,
BRA0033989,Oil,,,
BRA0029222,Hydro,,,
BRA0031143,Oil,,,
BRA0028238,Oil,,,
BRA0028034,Oil,,,
BRA0002853,Hydro,,,
BRA0028969,Hydro,,,
BRA0002856,Hydro,,,
BRA0030810,Oil,,,
BRA0030799,Oil,,,
BRA0030258,Gas,,,
BRA0031073,Oil,,,
BRA0029724,Biomass,,,
BRA0031531,Oil,,,
BRA0030662,Wind,,,
BRA0002867,Biomass,,,
BRA0030679,Oil,,,
BRA0028651,Biomass,,,
BRA0029370,Biomass,,,
BRA0028202,Biomass,,,
BRA0027901,Biomass,,,
BRA0030080,Biomass,,,
BRA0031769,Biomass,,,
BRA0002871,Hydro,,,
BRA0002873,Hydro,,,
BRA0027113,Hydro,,,
BRA0002889,Hydro,,,
BRA0028798,Hydro,,,
BRA0032565,Oil,,,
BRA0001047,Hydro,,,
BRA0030438,Oil,,,
BRA0031034,Biomass,,,
BRA0032859,Oil,,,
BRA0027391,Gas,,,
BRA0032750,Oil,,,
BRA0032658,Gas,,,
BRA0027088,Oil,,,
BRA0029776,Biomass,,,
BRA0030728,Waste,,,
BRA0030951,Oil,,,
BRA0028726,Biomass,,,
BRA0028673,Hydro,,,
BRA0027750,Biomass,,,
BRA0030038,Biomass,,,
BRA0030037,Biomass,,,
BRA0030040,Biomass,,,
BRA0030039,Biomass,,,
BRA0029649,Biomass,,,
BRA0028978,Oil,,,
BRA0030264,Biomass,,,
BRA0031036,Biomass,,,
BRA0030562,Wind,,,
BRA0030571,Wind,,,
BRA0030563,Wind,,,
BRA0030564,Wind,,,
BRA0030565,Wind,,,
BRA0030566,Wind,,,
BRA0030567,Wind,,,
BRA0030568,Wind,,,
BRA0030569,Wind,,,
BRA0030570,Wind,,,
BRA0028694,Biomass,,,
BRA0027951,Biomass,,,
BRA0030067,Biomass,,,
BRA0028200,Biomass,,,
BRA0028037,Biomass,,,
BRA0002913,Gas,,,
BRA0029144,Biomass,,,
BRA0031065,Biomass,,,
BRA0029780,Biomass,,,
BRA0028604,Biomass,,,
BRA0030487,Oil,,,
BRA0029382,Biomass,,,
BRA0029665,Biomass,,,
BRA0030533,Biomass,,,
BRA0030482,Biomass,,,
BRA0029688,Biomass,,,
BRA0028060,Biomass,,,
BRA0029678,Biomass,,,
BRA0002019,Biomass,,,
BRA0028209,Biomass,,,
BRA0029473,Biomass,,,
BRA0033040,Oil,,,
BRA0033453,Oil,,,
BRA0033042,Oil,,,
BRA0033342,Oil,,,
BRA0033046,Oil,,,
BRA0027881,Oil,,,
BRA0033038,Oil,,,
BRA0030240,Oil,,,
BRA0033031,Oil,,,
BRA0027766,Oil,,,
BRA0028146,Biomass,,,
BRA0030364,Biomass,,,
BRA0028934,Biomass,,,
BRA0002958,Biomass,,,
BRA0030046,Biomass,,,
BRA0030034,Biomass,,,
BRA0030473,Biomass,,,
BRA0028116,Biomass,,,
BRA0034067,Oil,,,
BRA0029595,Biomass,,,
BRA0027729,Hydro,,,
WKS0064689,Solar,,,
BRA0030833,Wind,,,
BRA0030595,Wind,,,
BRA0030944,Wind,,,
BRA0030943,Wind,,,
BRA0031010,Wind,,,
BRA0031563,Wind,,,
BRA0030945,Wind,,,
BRA0031275,Wind,,,
BRA0031365,Wind,,,
BRA0031363,Wind,,,
BRA0031354,Wind,,,
BRA0031370,Wind,,,
BRA0031346,Wind,,,
BRA0031353,Wind,,,
BRA0031422,Wind,,,
BRA0031274,Wind,,,
BRA0031581,Wind,,,
BRA0031361,Wind,,,
BRA0031580,Wind,,,
BRA0031520,Wind,,,
BRA0031417,Wind,,,
BRA0031538,Wind,,,
BRA0031367,Wind,,,
BRA0031597,Wind,,,
BRA0031366,Wind,,,
BRA0031393,Wind,,,
BRA0031388,Wind,,,
BRA0031414,Wind,,,
BRA0031394,Wind,,,
BRA0031368,Wind,,,
BRA0031416,Wind,,,
BRA0031392,Wind,,,
BRA0031746,Wind,,,
BRA0031747,Wind,,,
BRA0031662,Wind,,,
BRA0031603,Wind,,,
BRA0031661,Wind,,,
BRA0031766,Wind,,,
BRA0031749,Wind,,,
BRA0031767,Wind,,,
BRA0031372,Wind,,,
BRA0031762,Wind,,,
BRA0031763,Wind,,,
BRA0031764,Wind,,,
BRA0031364,Wind,,,
BRA0031362,Wind,,,
BRA0031886,Wind,,,
BRA0030828,Wind,,,
BRA0031373,Wind,,,
BRA0031818,Wind,,,
BRA0031819,Wind,,,
BRA0031820,Wind,,,
BRA0031821,Wind,,,
BRA0031822,Wind,,,
BRA0031823,Wind,,,
BRA0031824,Wind,,,
BRA0031825,Wind,,,
BRA0031412,Wind,,,
BRA0030514,Wind,,,
BRA0030585,Wind,,,
BRA0030584,Wind,,,
BRA0030582,Wind,,,
BRA0030476,Wind,,,
BRA0030596,Wind,,,
BRA0030946,Wind,,,
BRA0031561,Wind,,,
BRA0031541,Wind,,,
BRA0031559,Wind,,,
BRA0031600,Wind,,,
BRA0031578,Wind,,,
BRA0031557,Wind,,,
BRA0031602,Wind,,,
BRA0031558,Wind,,,
BRA0031601,Wind,,,
BRA0031539,Wind,,,
BRA0031610,Wind,,,
BRA0030745,Wind,,,
BRA0030742,Wind,,,
BRA0030746,Wind,,,
BRA0030741,Wind,,,
BRA0030748,Wind,,,
BRA0030829,Wind,,,
BRA0030740,Wind,,,
BRA0030747,Wind,,,
BRA0030755,Wind,,,
BRA0030749,Wind,,,
BRA0029014,Biomass,,,
WKS0066241,Solar,,,
BRA0029270,Biomass,,,
BRA0029608,Biomass,,,
BRA0029236,Biomass,,,
BRA0030384,Biomass,,,
BRA0033035,Oil,,,
BRA0029664,Oil,,,
BRA0030298,Biomass,,,
BRA0029072,Hydro,,,
BRA0029237,Oil,,,
BRA0028917,Biomass,,,
BRA0031750,Wind,,,
BRA0031759,Wind,,,
BRA0031757,Wind,,,
BRA0031765,Wind,,,
BRA0027862,Oil,,,
BRA0003035,Biomass,,,
BRA0030445,Biomass,,,
BRA0029904,Biomass,,,
BRA0001181,Biomass,,,
BRA0030851,Biomass,,,
BRA0028462,Biomass,,,
BRA0029994,Biomass,,,
BRA0031702,Biomass,,,
BRA0027549,Hydro,,,
BRA0029075,Wind,,,
BRA0030359,Biomass,,,
BRA0027995,Gas,,,
BRA0031547,Oil,,,
BRA0000261,Hydro,,,
BRA0030494,Hydro,,,
BRA0003045,Hydro,,,
BRA0028441,Wind,,,
BRA0028377,Gas,,,
BRA0027572,Hydro,,,
BRA0029122,Biomass,,,
BRA0031139,Oil,,,
BRA0031493,Oil,,,
BRA0031504,Oil,,,
BRA0031503,Oil,,,
BRA0029908,Oil,,,
BRA0029906,Oil,,,
BRA0031150,Oil,,,
BRA0031501,Oil,,,
BRA0000110,Hydro,,,
BRA0029589,Hydro,,,
BRA0030633,Oil,,,
BRA0030845,Hydro,,,
BRA0031302,Wind,,,
BRA0029011,Wind,,,
BRA0030263,Hydro,,,
BRA0003058,Hydro,,,
BRA0003059,Hydro,,,
BRA0027053,Hydro,,,
BRA0033514,Oil,,,
BRA0033440,Oil,,,
BRA0033439,Oil,,,
BRA0033212,Oil,,,
BRA0030489,Oil,,,
BRA0032152,Oil,,,
BRA0030865,Gas,,,
BRA0028325,Biomass,,,
BRA0031314,Oil,,,
BRA0030597,Hydro,,,
BRA0030606,Hydro,,,
BRA0033075,Oil,,,
BRA0033271,Oil,,,
BRA0030605,Hydro,,,
BRA0027891,Biomass,,,
BRA0027919,Biomass,,,
BRA0028447,Hydro,,,
BRA0030589,Hydro,,,
BRA0000041,Hydro,,,
BRA0028849,Hydro,,,
BRA0029590,Hydro,,,
GEODB0045545,Gas,,,
GEODB0045547,Gas,,,
GEODB0045543,Gas,,,
GEODB0045546,Gas,,,
WRI1075858,Coal,,,
WKS0065238,Solar,,,
WRI1008057,Coal,,,
WRI1008041,Coal,,,
WKS0061330,Solar,,,
WKS0065232,Solar,,,
WRI1008042,Coal,,,
WKS0060369,Solar,,,
WKS0062173,Solar,,,
WKS0065236,Solar,,,
WRI1008048,Hydro,,,
WRI1008049,Hydro,,,
WRI1008053,Nuclear,,,
WKS0061402,Solar,,,
WKS0061215,Solar,,,
WKS0061847,Solar,,,
WKS0061331,Solar,,,
WKS0061196,Solar,,,
WRI1008050,Hydro,,,
WRI1008058,Coal,,,
WRI1008060,Coal,,,
WRI1008061,Coal,,,
WKS0064143,Solar,,,
WKS0061405,Solar,,,
WRI1008051,Hydro,,,
WRI1008054,Hydro,,,
WRI1008055,Hydro,,,
WKS0065231,Solar,,,
WKS0061329,Solar,,,
WRI1008046,Coal,,,
WRI1008045,Coal,,,
WRI1008052,Hydro,,,
WRI1008062,Wind,,,
WKS0065235,Solar,,,
WKS0063901,Solar,,,
WRI1008059,Coal,,,
WRI1075859,Coal,,,
WKS0061406,Solar,,,
WKS0061195,Solar,,,
WKS0061136,Solar,,,
WKS0065237,Solar,,,
WKS0063900,Solar,,,
WKS0061142,Solar,,,
WRI1023019,Hydro,,,
WRI1023020,Oil,,,
WKS0069194,Solar,,,
WRI1023021,Hydro,,,
WRI1023022,Oil,,,
WRI1023023,Oil,,,
WKS0067803,Solar,,,
WRI1023024,Hydro,,,
WRI1023025,Hydro,,,
WKS0066495,Solar,,,
WRI1023026,Hydro,,,
WRI1026841,Biomass,,,
WKS0068564,Solar,,,
WKS0072314,Solar,,,
WKS0073465,Solar,,,
WRI1026835,Hydro,,,
WRI1026844,Oil,,,
WRI1026834,Hydro,,,
WRI1026838,Hydro,,,
WRI1026843,Waste,,,
WRI1026845,Oil,,,
WRI1026842,Waste,,,
WRI1026840,Coal,,,
WRI1075837,Coal,,,
WRI1026846,Oil,,,
WRI1026837,Hydro,,,
WRI1026839,Hydro,,,
WRI1023028,Oil,,,
WRI1023030,Oil,,,
WRI1023031,Hydro,,,
WRI1023032,Oil,,,
WRI1023033,Gas,,,
WRI1023034,Hydro,,,
WRI1023035,Oil,,,
WRI1023036,Hydro,,,
CAN0007595,Solar,,,
CAN0007597,Hydro,,,
CAN0002096,Hydro,,,
CAN0007596,Hydro,,,
CAN0007599,Hydro,,,
CAN0007600,Wind,,,
CAN0007601,Wind,,,
CAN0007602,Solar,,,
CAN0007603,Wind,,,
CAN0007604,Hydro,,,
CAN0007605,Hydro,,,
CAN0007606,Hydro,,,
CAN0002097,Biomass,,,
CAN0007607,Solar,,,
CAN0007608,Hydro,,,
CAN0007609,Solar,,,
CAN1060003,Gas,,,
CAN0007610,Hydro,,,
CAN0008573,Wind,,,
CAN0007612,Wind,,,
CAN0007613,Solar,,,
CAN0007614,Solar,,,
CAN0007615,Solar,,,
CAN0007616,Hydro,,,
CAN0007617,Biomass,,,
CAN0007618,Wave and Tidal,,,
CAN0007619,Hydro,,,
CAN0007620,Wind,,,
CAN0007621,Solar,,,
CAN0002098,Wind,,,
CAN0007623,Biomass,,,
CAN0007624,Hydro,,,
CAN0007625,Solar,,,
CAN0002099,Hydro,,,
CAN0007627,Wind,,,
CAN0007628,Hydro,,,
CAN0007629,Hydro,,,
CAN0007630,Biomass,,,
CAN0002100,Biomass,,,
CAN0002101,Hydro,,,
CAN0007633,Hydro,,,
CAN0007634,Wind,,,
CAN1060031,Gas,,,
CAN0002020,Gas,,,
CAN0007635,Hydro,,,
CAN0007636,Hydro,,,
CAN0008574,Wind,,,
CAN0007637,Hydro,,,
CAN0007638,Hydro,,,
CAN0008575,Wind,,,
CAN0002102,Wind,,,
CAN0007640,Solar,,,
CAN0002021,Gas,,,
CAN0007641,Hydro,,,
CAN0007642,Wind,,,
CAN0007643,Hydro,,,
CAN0002103,Hydro,,,
CAN0007645,Hydro,,,
CAN0007646,Wind,,,
CAN0007647,Solar,,,
CAN0007648,Hydro,,,
CAN0008576,Wind,,,
CAN0002022,Coal,,,
CAN0002104,Hydro,,,
CAN0002023,Gas,,,
CAN0007650,Solar,,,
CAN0002105,Wind,,,
CAN0007652,Biomass,,,
CAN0007654,Hydro,,,
CAN0002106,Hydro,,,
CAN0002107,Hydro,,,
CAN0007657,Biomass,,,
CAN0002108,Hydro,,,
CAN0007659,Hydro,,,
CAN0007660,Hydro,,,
CAN0002026,Coal,,,
CAN0007661,Hydro,,,
CAN0007662,Solar,,,
CAN0007663,Hydro,,,
CAN0007664,Solar,,,
CAN0007665,Biomass,,,
CAN0002109,Hydro,,,
CAN0002110,Hydro,,,
CAN0007669,Hydro,,,
CAN0007670,Hydro,,,
CAN0007671,Hydro,,,
CAN0007672,Hydro,,,
CAN0007673,Hydro,,,
CAN0007674,Hydro,,,
CAN0002111,Hydro,,,
CAN0007676,Hydro,,,
CAN0007677,Hydro,,,
CAN0007678,Hydro,,,
CAN0007679,Wind,,,
CAN0007680,Solar,,,
CAN0007681,Wind,,,
CAN0002112,Wind,,,
CAN0007683,Wind,,,
CAN0007684,Solar,,,
CAN0007685,Hydro,,,
CAN0007686,Wind,,,
CAN0007687,Hydro,,,
CAN0007688,Hydro,,,
CAN0007689,Wind,,,
CAN0007690,Hydro,,,
CAN0008577,Hydro,,,
CAN0002027,Coal,,,
CAN0007691,Wind,,,
CAN0008578,Hydro,,,
CAN0007692,Wind,,,
CAN0007693,Hydro,,,
CAN0007694,Biomass,,,
CAN0002028,Gas,,,
CAN1060098,Coal,,,
CAN0007695,Hydro,,,
CAN0008579,Hydro,,,
CAN0002113,Hydro,,,
CAN0007697,Solar,,,
CAN0008580,Wind,,,
CAN0002114,Hydro,,,
CAN0002115,Hydro,,,
CAN0002029,Gas,,,
CAN0002116,Hydro,,,
CAN0002117,Hydro,,,
CAN0002118,Hydro,,,
CAN0007703,Biomass,,,
CAN0007704,Solar,,,
CAN0007705,Solar,,,
CAN0007706,Solar,,,
CAN0007707,Biomass,,,
CAN0007708,Biomass,,,
WKS0065459,Solar,,,
CAN0007709,Hydro,,,
CAN0002030,Nuclear,,,
CAN0002031,Nuclear,,,
CAN0007710,Hydro,,,
CAN0007711,Hydro,,,
CAN0007712,Hydro,,,
CAN0007713,Wind,,,
CAN0007714,Hydro,,,
CAN0007715,Biomass,,,
CAN0002032,Oil,,,
CAN0002033,Gas,,,
CAN0007716,Solar,,,
CAN0007653,Biomass,,,
CAN0002024,Gas,,,
CAN0002025,Gas,,,
CAN0007668,Hydro,,,
CAN0008581,Biomass,,,
CAN0007717,Hydro,,,
CAN0002034,Gas,,,
CAN0007718,Hydro,,,
CAN0007719,Biomass,,,
CAN0007720,Hydro,,,
CAN0007721,Hydro,,,
CAN0007722,Hydro,,,
CAN0007723,Hydro,,,
CAN0008582,Hydro,,,
CAN1060135,Oil,,,
CAN0007724,Hydro,,,
CAN0007725,Wind,,,
CAN0002035,Gas,,,
CAN0007726,Biomass,,,
CAN0007727,Wind,,,
CAN0007728,Hydro,,,
CAN0002119,Hydro,,,
CAN0002120,Wind,,,
CAN0007731,Hydro,,,
CAN1060145,Gas,,,
CAN0007732,Hydro,,,
CAN0007733,Hydro,,,
CAN0008583,Hydro,,,
CAN0007734,Wind,,,
CAN0007735,Wind,,,
CAN0002121,Hydro,,,
CAN0007737,Biomass,,,
CAN0007738,Biomass,,,
CAN0002036,Gas,,,
CAN0002122,Wind,,,
CAN0007740,Biomass,,,
CAN0002123,Wind,,,
CAN0008585,Hydro,,,
CAN0008586,Hydro,,,
CAN0008587,Hydro,,,
CAN0008584,Hydro,,,
CAN0007742,Biomass,,,
CAN0007743,Biomass,,,
CAN0007744,Hydro,,,
CAN0002037,Oil,,,
CAN1060162,Oil,,,
CAN1060163,Oil,,,
CAN0002124,Wind,,,
CAN0002261,Hydro,,,
CAN0007746,Hydro,,,
CAN0007747,Hydro,,,
CAN0002125,Hydro,,,
CAN0007749,Wind,,,
CAN0002126,Hydro,,,
CAN0002127,Hydro,,,
CAN0008589,Biomass,,,
CAN0007752,Hydro,,,
CAN0007753,Hydro,,,
CAN0007754,Wind,,,
CAN0007755,Hydro,,,
CAN0007756,Hydro,,,
CAN0002038,Gas,,,
CAN0002128,Hydro,,,
CAN0008590,Hydro,,,
CAN0007758,Hydro,,,
CAN0007761,Hydro,,,
CAN0007763,Hydro,,,
CAN0007764,Hydro,,,
CAN0007765,Hydro,,,
CAN0007768,Hydro,,,
CAN0007762,Hydro,,,
CAN0002131,Hydro,,,
CAN0002132,Hydro,,,
CAN0002129,Hydro,,,
CAN0002130,Hydro,,,
CAN0007769,Hydro,,,
CAN0007771,Hydro,,,
CAN0007770,Hydro,,,
CAN0007772,Solar,,,
CAN0007773,Hydro,,,
CAN0007774,Wind,,,
CAN0007775,Hydro,,,
CAN0002039,Gas,,,
CAN0007776,Biomass,,,
CAN0007777,Hydro,,,
CAN0002040,Oil,,,
CAN0002133,Wind,,,
CAN0007779,Wind,,,
CAN0007780,Hydro,,,
CAN0007781,Biomass,,,
CAN0007782,Solar,,,
CAN0007783,Hydro,,,
CAN0002041,Gas,,,
CAN0002134,Hydro,,,
CAN0007786,Hydro,,,
CAN0007787,Wind,,,
CAN0007788,Wind,,,
CAN0002042,Gas,,,
CAN0007789,Hydro,,,
CAN0008592,Other,,,
CAN0007790,Wind,,,
CAN0007791,Hydro,,,
CAN0008593,Hydro,,,
CAN0007792,Wind,,,
CAN0007793,Wind,,,
CAN0007794,Hydro,,,
CAN0007785,Hydro,,,
CAN0008591,Wind,,,
CAN0007795,Wind,,,
CAN0007796,Hydro,,,
CAN0002043,Nuclear,,,
CAN0008594,Hydro,,,
CAN0007797,Solar,,,
CAN0007798,Solar,,,
CAN0002135,Wind,,,
CAN0007800,Hydro,,,
CAN0002136,Hydro,,,
CAN0007802,Hydro,,,
CAN0002137,Hydro,,,
CAN0002138,Wind,,,
CAN0007805,Wind,,,
CAN0002139,Hydro,,,
CAN0002044,Gas,,,
CAN0007807,Wind,,,
CAN0007808,Hydro,,,
CAN0007809,Hydro,,,
CAN0007810,Wind,,,
CAN0007811,Solar,,,
CAN0007812,Biomass,,,
CAN0002140,Wind,,,
CAN0007814,Biomass,,,
CAN0007815,Biomass,,,
CAN0007816,Hydro,,,
CAN0007817,Biomass,,,
CAN0007818,Hydro,,,
CAN0008595,Hydro,,,
CAN0007819,Hydro,,,
CAN0007820,Hydro,,,
CAN0007822,Hydro,,,
CAN0007821,Wind,,,
CAN0007823,Hydro,,,
CAN1060255,Gas,,,
CAN0002141,Hydro,,,
CAN0007825,Hydro,,,
CAN0007826,Solar,,,
CAN0007827,Hydro,,,
CAN0007828,Wind,,,
CAN0007830,Biomass,,,
CAN0007829,Wind,,,
CAN0002142,Hydro,,,
CAN0007832,Hydro,,,
CAN1060264,Gas,,,
CAN0007833,Wind,,,
CAN0002143,Hydro,,,
CAN0002144,Hydro,,,
CAN0007836,Biomass,,,
CAN0007837,Hydro,,,
CAN0007838,Hydro,,,
CAN0007839,Solar,,,
CAN0007840,Hydro,,,
CAN0007841,Hydro,,,
CAN0008596,Wind,,,
CAN0007842,Hydro,,,
CAN0007843,Solar,,,
CAN0008597,Hydro,,,
CAN0007844,Solar,,,
CAN0007845,Solar,,,
CAN0007846,Wind,,,
CAN0007847,Wind,,,
CAN1060281,Gas,,,
CAN0007848,Wind,,,
CAN0007849,Biomass,,,
CAN0007850,Hydro,,,
CAN0007851,Wind,,,
CAN0007852,Hydro,,,
CAN0007853,Hydro,,,
CAN0007854,Wind,,,
CAN0007855,Wind,,,
CAN0007856,Hydro,,,
CAN0002045,Gas,,,
CAN0002046,Gas,,,
CAN0002047,Gas,,,
CAN0007857,Solar,,,
CAN0007858,Solar,,,
CAN0007859,Wind,,,
CAN0007860,Hydro,,,
CAN0002145,Hydro,,,
CAN0007862,Hydro,,,
CAN0002048,Gas,,,
CAN0007863,Solar,,,
CAN1060303,Gas,,,
CAN0007864,Solar,,,
CAN0007865,Hydro,,,
CAN0007866,Wind,,,
CAN0007867,Hydro,,,
CAN0007868,Hydro,,,
CAN0008598,Biomass,,,
CAN0007869,Biomass,,,
CAN0007870,Wind,,,
CAN0007871,Wind,,,
CAN0007872,Hydro,,,
CAN0007873,Hydro,,,
CAN0002146,Hydro,,,
CAN1060359,Gas,,,
CAN0007875,Wind,,,
CAN0007876,Hydro,,,
CAN0007877,Wind,,,
CAN0008599,Wind,,,
CAN0007878,Hydro,,,
CAN0007879,Biomass,,,
CAN0007880,Hydro,,,
CAN0002049,Coal,,,
CAN0007881,Wind,,,
CAN0007882,Hydro,,,
CAN0007883,Wind,,,
CAN0007884,Hydro,,,
CAN0007885,Hydro,,,
CAN0007886,Hydro,,,
CAN0007887,Hydro,,,
CAN0007888,Wind,,,
CAN0007889,Wind,,,
CAN0007890,Hydro,,,
CAN0007891,Solar,,,
CAN0007892,Hydro,,,
CAN0007893,Biomass,,,
CAN0007894,Biomass,,,
CAN0007895,Solar,,,
CAN0007896,Solar,,,
CAN0002050,Gas,,,
CAN0007897,Wind,,,
CAN0002147,Wind,,,
CAN0007899,Wind,,,
CAN0007900,Wind,,,
CAN0007901,Wind,,,
CAN0007902,Hydro,,,
CAN0007903,Hydro,,,
CAN0002148,Hydro,,,
CAN0002149,Wind,,,
CAN0002150,Solar,,,
CAN0007907,Wind,,,
CAN0007908,Wind,,,
CAN0007911,Hydro,,,
CAN0007909,Biomass,,,
CAN0007910,Hydro,,,
CAN1060348,Gas,,,
CAN0007912,Hydro,,,
CAN0002151,Hydro,,,
CAN0007914,Solar,,,
CAN0007915,Hydro,,,
CAN0007916,Wind,,,
CAN0002051,Gas,,,
CAN0007917,Wind,,,
CAN0007918,Wind,,,
CAN0008600,Wind,,,
CAN0007919,Biomass,,,
CAN0002262,Wind,,,
CAN0002152,Wind,,,
CAN0007921,Hydro,,,
CAN0007922,Wind,,,
CAN0002052,Coal,,,
CAN0007923,Wind,,,
CAN0007956,Solar,,,
CAN0008602,Hydro,,,
CAN0007924,Hydro,,,
CAN0002153,Wind,,,
CAN0002053,Gas,,,
CAN0007926,Biomass,,,
CAN0007927,Hydro,,,
CAN0008603,Wind,,,
CAN1060368,Gas,,,
CAN0007928,Biomass,,,
CAN0002154,Hydro,,,
CAN0007930,Hydro,,,
CAN0007931,Wind,,,
CAN0007932,Hydro,,,
CAN0007933,Biomass,,,
CAN0008604,Hydro,,,
CAN0007934,Biomass,,,
CAN0007935,Hydro,,,
CAN0007936,Hydro,,,
CAN0007937,Hydro,,,
CAN0007938,Wind,,,
CAN0007939,Hydro,,,
CAN0007940,Wind,,,
CAN0007941,Hydro,,,
CAN0002155,Hydro,,,
CAN0007943,Hydro,,,
CAN0007944,Hydro,,,
CAN0007945,Wind,,,
CAN0007946,Hydro,,,
CAN0007947,Biomass,,,
CAN0007948,Hydro,,,
CAN0007949,Hydro,,,
CAN0007950,Hydro,,,
CAN0007951,Hydro,,,
CAN0002054,Oil,,,
CAN0002055,Gas,,,
CAN0007952,Hydro,,,
CAN0007953,Hydro,,,
CAN0007954,Hydro,,,
CAN0002156,Biomass,,,
CAN0007957,Hydro,,,
CAN0007958,Hydro,,,
CAN0007959,Biomass,,,
CAN0007960,Wind,,,
CAN0007961,Biomass,,,
CAN0007962,Hydro,,,
CAN0007963,Solar,,,
CAN0007964,Biomass,,,
CAN0007965,Solar,,,
CAN0007966,Biomass,,,
CAN0007967,Hydro,,,
CAN0007968,Biomass,,,
CAN0007969,Wind,,,
CAN0002056,Gas,,,
CAN0007970,Hydro,,,
CAN0007971,Hydro,,,
CAN0002157,Hydro,,,
CAN0002057,Gas,,,
CAN0007973,Wind,,,
CAN0002158,Hydro,,,
CAN0008605,Hydro,,,
CAN0002159,Wind,,,
CAN0007976,Hydro,,,
CAN0002160,Hydro,,,
CAN0002161,Hydro,,,
CAN0002162,Wind,,,
CAN0007980,Hydro,,,
CAN0008606,Hydro,,,
CAN0007981,Hydro,,,
CAN0002058,Gas,,,
CAN0002163,Hydro,,,
CAN0007983,Hydro,,,
CAN0007984,Hydro,,,
CAN0007985,Hydro,,,
CAN0002164,Hydro,,,
CAN0002165,Wind,,,
CAN0007988,Wind,,,
CAN0007989,Hydro,,,
CAN0007990,Hydro,,,
CAN0007991,Solar,,,
CAN0007992,Hydro,,,
CAN1060438,Gas,,,
CAN0002059,Coal,,,
CAN0002166,Hydro,,,
CAN0002167,Hydro,,,
CAN0007995,Wind,,,
CAN0007996,Hydro,,,
CAN0007997,Wind,,,
CAN0002168,Wind,,,
CAN0008607,Wind,,,
CAN0002169,Hydro,,,
CAN0008000,Wind,,,
CAN0008001,Solar,,,
CAN0008002,Wind,,,
CAN0008003,Solar,,,
CAN0008004,Solar,,,
CAN0008005,Solar,,,
CAN0008006,Solar,,,
CAN0008007,Hydro,,,
CAN0002170,Hydro,,,
CAN0002060,Gas,,,
CAN0008009,Hydro,,,
CAN0002171,Hydro,,,
CAN0008011,Biomass,,,
CAN0008012,Hydro,,,
CAN0002263,Wind,,,
CAN0002172,Hydro,,,
CAN0002173,Hydro,,,
CAN0002174,Hydro,,,
CAN0002175,Hydro,,,
CAN0002176,Hydro,,,
CAN0008018,Wind,,,
CAN0008019,Hydro,,,
CAN0002177,Hydro,,,
CAN0008021,Hydro,,,
CAN0002178,Wind,,,
CAN0008025,Hydro,,,
CAN0008023,Biomass,,,
CAN0008024,Biomass,,,
CAN0008026,Hydro,,,
CAN0008027,Biomass,,,
CAN0002179,Hydro,,,
CAN0002180,Hydro,,,
CAN0008030,Hydro,,,
CAN0008031,Hydro,,,
CAN0008032,Hydro,,,
CAN0002061,Gas,,,
CAN0008033,Hydro,,,
CAN0008034,Wind,,,
CAN0008035,Hydro,,,
CAN1060487,Gas,,,
CAN0008036,Hydro,,,
CAN0008037,Hydro,,,
CAN0008038,Wind,,,
CAN0008609,Wind,,,
CAN0008039,Wind,,,
CAN0002181,Wind,,,
CAN0008041,Wind,,,
CAN0008042,Hydro,,,
CAN0002062,Gas,,,
CAN0008043,Hydro,,,
CAN0002182,Hydro,,,
CAN0008045,Biomass,,,
CAN0008046,Biomass,,,
CAN0008047,Solar,,,
CAN0008048,Wind,,,
CAN0002183,Hydro,,,
